reservationId,startDate,endDate,tripActualStart,tripActualEnd,tripTimeAmount,tripDistanceUsed,reservationDate,cancellationDate,carId,reservationStatus,pricePlanId,pricePlan,startLatitude,startLongitude,endLatitude,endLongitude
1340359,04/18/2020 18:57:00,04/18/2020 18:58:00,04/18/2020 18:58:00,04/18/2020 19:05:00,420,3,04/18/2020 18:57:00,01/01/2001 00:00:00,153,Ended,8,מתמיד דיגיתל FREE,32.05495,34.7606,32.0699,34.76636
1340360,04/18/2020 18:59:00,04/18/2020 19:00:00,04/18/2020 19:00:00,04/18/2020 19:18:00,1131,10,04/18/2020 18:59:00,01/01/2001 00:00:00,93,Ended,2,מסלול מתמיד דיגיטל,32.12274,34.79867,32.06523,34.7698
1340361,04/18/2020 19:00:00,04/18/2020 19:02:00,04/18/2020 19:02:00,04/18/2020 19:26:00,1439,9,04/18/2020 19:00:00,01/01/2001 00:00:00,7,Ended,8,מתמיד דיגיתל FREE,32.0319,34.75386,32.05871,34.7816
1340362,04/18/2020 19:03:00,04/18/2020 19:05:00,04/18/2020 19:05:00,04/18/2020 19:21:00,953,6,04/18/2020 19:03:00,01/01/2001 00:00:00,81,Ended,7,מתמיד FREE,32.08966,34.77333,32.10859,34.82018
1340363,04/18/2020 19:03:00,04/18/2020 19:04:00,04/18/2020 19:04:00,04/18/2020 19:09:00,276,1,04/18/2020 19:03:00,01/01/2001 00:00:00,257,Ended,1,מסלול מתמיד אוטותל,32.08349,34.77947,32.08313,34.78061
1340364,04/18/2020 19:05:00,04/18/2020 19:09:00,04/18/2020 19:09:00,04/18/2020 19:42:00,1997,6,04/18/2020 19:05:00,01/01/2001 00:00:00,125,Ended,7,מתמיד FREE,32.08216,34.78177,32.07806,34.79139
1340366,04/18/2020 19:06:00,04/18/2020 19:07:00,04/18/2020 19:07:00,04/18/2020 21:25:00,8265,27,04/18/2020 19:06:00,01/01/2001 00:00:00,199,Ended,1,מסלול מתמיד אוטותל,32.0761,34.77645,32.07611,34.77641
1340367,04/18/2020 19:07:00,04/18/2020 19:10:00,04/18/2020 19:10:00,04/18/2020 19:24:00,809,5,04/18/2020 19:07:00,01/01/2001 00:00:00,174,Ended,5,מזדמן FREE,32.07851,34.79058,32.05684,34.77133
1340368,04/18/2020 19:09:00,04/18/2020 19:13:00,04/18/2020 19:13:00,04/18/2020 19:33:00,1145,8,04/18/2020 19:09:00,01/01/2001 00:00:00,235,Ended,8,מתמיד דיגיתל FREE,32.0705,34.77633,32.12066,34.79303
1340369,04/18/2020 19:09:00,04/18/2020 19:18:00,04/18/2020 19:18:00,04/18/2020 19:44:00,1541,4,04/18/2020 19:09:00,01/01/2001 00:00:00,219,Ended,2,מסלול מתמיד דיגיטל,32.09032,34.77786,32.08298,34.78419
1340370,04/18/2020 19:09:00,04/18/2020 19:09:00,04/18/2020 19:09:00,04/18/2020 19:22:00,739,4,04/18/2020 19:09:00,01/01/2001 00:00:00,13,Ended,2,מסלול מתמיד דיגיטל,32.07038,34.79019,32.09156,34.78307
1340371,04/18/2020 19:11:00,04/18/2020 19:14:00,04/18/2020 19:14:00,04/18/2020 19:37:00,1328,14,04/18/2020 19:11:00,01/01/2001 00:00:00,202,Ended,7,מתמיד FREE,32.05732,34.76705,32.11681,34.84034
1340373,04/18/2020 19:16:00,04/18/2020 19:20:00,04/18/2020 19:20:00,04/18/2020 20:06:00,2776,11,04/18/2020 19:16:00,01/01/2001 00:00:00,250,Ended,2,מסלול מתמיד דיגיטל,32.07671,34.77222,32.07666,34.77225
1340374,04/18/2020 19:18:00,04/18/2020 19:20:00,04/18/2020 19:20:00,04/18/2020 19:28:00,472,3,04/18/2020 19:18:00,01/01/2001 00:00:00,225,Ended,5,מזדמן FREE,32.08196,34.77271,32.06284,34.77649
1340375,04/18/2020 19:19:00,04/18/2020 19:34:00,04/18/2020 19:34:00,04/18/2020 19:52:00,1060,8,04/18/2020 19:19:00,01/01/2001 00:00:00,257,Ended,4,מסלול מזדמן דיגיטל,32.08313,34.78061,32.10843,34.83363
1340376,04/18/2020 19:19:00,04/18/2020 19:20:00,04/18/2020 19:20:00,04/18/2020 19:32:00,704,4,04/18/2020 19:19:00,01/01/2001 00:00:00,77,Ended,1,מסלול מתמיד אוטותל,32.08168,34.77429,32.05811,34.78081
1340377,04/18/2020 19:23:00,04/18/2020 19:28:00,04/18/2020 19:28:00,04/18/2020 20:07:00,2329,6,04/18/2020 19:23:00,01/01/2001 00:00:00,150,Ended,7,מתמיד FREE,32.11166,34.8165,32.09504,34.77805
1340378,04/18/2020 19:24:00,04/18/2020 19:31:00,04/18/2020 19:31:00,04/18/2020 19:49:00,1123,4,04/18/2020 19:24:00,01/01/2001 00:00:00,228,Ended,8,מתמיד דיגיתל FREE,32.05742,34.76704,32.07425,34.77295
1340379,04/18/2020 19:30:00,04/18/2020 19:32:00,04/18/2020 19:32:00,04/18/2020 19:46:00,847,5,04/18/2020 19:30:00,01/01/2001 00:00:00,212,Ended,1,מסלול מתמיד אוטותל,32.05112,34.76561,32.06573,34.776
1340380,04/18/2020 19:31:00,04/18/2020 19:36:00,04/18/2020 19:36:00,04/18/2020 19:46:00,640,3,04/18/2020 19:31:00,01/01/2001 00:00:00,147,Ended,1,מסלול מתמיד אוטותל,32.07408,34.76546,32.08533,34.77715
1340381,04/18/2020 19:32:00,04/18/2020 19:33:00,04/18/2020 19:33:00,04/18/2020 19:41:00,472,2,04/18/2020 19:32:00,01/01/2001 00:00:00,189,Ended,3,מסלול מזדמן,32.1074,34.79803,32.10792,34.80277
1340382,04/18/2020 19:33:00,04/18/2020 19:41:00,04/18/2020 19:41:00,04/18/2020 20:02:00,1297,11,04/18/2020 19:33:00,01/01/2001 00:00:00,73,Ended,7,מתמיד FREE,32.11337,34.79989,32.04356,34.79786
1340383,04/18/2020 19:38:00,04/18/2020 19:39:00,04/18/2020 19:39:00,04/18/2020 19:59:00,1181,5,04/18/2020 19:38:00,01/01/2001 00:00:00,256,Ended,5,מזדמן FREE,32.05544,34.79707,32.08133,34.79174
1340384,04/18/2020 19:39:00,04/18/2020 19:46:00,04/18/2020 19:46:00,04/18/2020 20:01:00,902,9,04/18/2020 19:39:00,01/01/2001 00:00:00,183,Ended,2,מסלול מתמיד דיגיטל,32.11447,34.79187,32.06158,34.77455
1340385,04/18/2020 19:42:00,04/18/2020 19:51:00,04/18/2020 19:51:00,04/18/2020 21:03:00,4332,11,04/18/2020 19:42:00,01/01/2001 00:00:00,236,Ended,8,מתמיד דיגיתל FREE,32.0511,34.75377,32.04903,34.75588
1340386,04/18/2020 19:48:00,04/18/2020 19:51:00,04/18/2020 19:51:00,04/18/2020 20:08:00,1015,5,04/18/2020 19:48:00,01/01/2001 00:00:00,188,Ended,2,מסלול מתמיד דיגיטל,32.04853,34.76085,32.08167,34.77426
1340387,04/18/2020 19:50:00,04/18/2020 19:50:00,04/18/2020 19:50:00,04/18/2020 19:52:00,72,0,04/18/2020 19:50:00,01/01/2001 00:00:00,228,Ended,8,מתמיד דיגיתל FREE,32.0743,34.77296,32.07425,34.77295
1340388,04/18/2020 19:52:00,04/18/2020 19:58:00,04/18/2020 19:58:00,04/18/2020 20:04:00,370,2,04/18/2020 19:52:00,01/01/2001 00:00:00,172,Ended,7,מתמיד FREE,32.12495,34.80132,32.113,34.79869
1340390,04/18/2020 19:52:00,04/18/2020 19:56:00,04/18/2020 19:56:00,04/18/2020 20:04:00,467,2,04/18/2020 19:52:00,01/01/2001 00:00:00,14,Ended,4,מסלול מזדמן דיגיטל,32.07085,34.7818,32.08222,34.77139
1340391,04/18/2020 19:53:00,04/18/2020 19:58:00,04/18/2020 19:58:00,04/18/2020 20:07:00,527,3,04/18/2020 19:53:00,01/01/2001 00:00:00,127,Ended,7,מתמיד FREE,32.06908,34.77329,32.04816,34.78126
1340392,04/18/2020 19:55:00,04/18/2020 19:56:00,04/18/2020 19:56:00,04/18/2020 20:14:00,1101,9,04/18/2020 19:55:00,01/01/2001 00:00:00,87,Ended,2,מסלול מתמיד דיגיטל,32.12497,34.80684,32.07305,34.77165
1340393,04/18/2020 19:56:00,04/18/2020 19:56:00,04/18/2020 19:56:00,04/18/2020 20:19:00,1352,14,04/18/2020 19:56:00,01/01/2001 00:00:00,209,Ended,2,מסלול מתמיד דיגיטל,32.04882,34.79431,32.04881,34.79427
1340395,04/18/2020 19:59:00,04/18/2020 19:59:00,04/18/2020 19:59:00,04/18/2020 20:07:00,481,2,04/18/2020 19:59:00,01/01/2001 00:00:00,195,Ended,4,מסלול מזדמן דיגיטל,32.12431,34.80287,32.11682,34.82314
1340396,04/18/2020 20:00:00,04/18/2020 20:00:00,04/18/2020 20:00:00,04/18/2020 20:08:00,493,3,04/18/2020 20:00:00,01/01/2001 00:00:00,13,Ended,3,מסלול מזדמן,32.09156,34.78307,32.10804,34.79342
1340397,04/18/2020 20:02:00,04/18/2020 20:02:00,04/18/2020 20:02:00,04/18/2020 20:30:00,1698,10,04/18/2020 20:02:00,01/01/2001 00:00:00,137,Ended,7,מתמיד FREE,32.04671,34.7597,32.05079,34.81369
1340398,04/18/2020 20:02:00,04/18/2020 20:08:00,04/18/2020 20:08:00,04/18/2020 20:27:00,1147,4,04/18/2020 20:02:00,01/01/2001 00:00:00,191,Ended,5,מזדמן FREE,32.05459,34.76834,32.03448,34.74981
1340401,04/18/2020 20:10:00,04/18/2020 20:13:00,04/18/2020 20:13:00,04/18/2020 20:32:00,1124,7,04/18/2020 20:10:00,01/01/2001 00:00:00,190,Ended,2,מסלול מתמיד דיגיטל,32.07861,34.79799,32.12325,34.81647
1340402,04/18/2020 20:12:00,04/18/2020 20:23:00,04/18/2020 20:23:00,04/18/2020 20:45:00,1279,8,04/18/2020 20:12:00,01/01/2001 00:00:00,92,Ended,2,מסלול מתמיד דיגיטל,32.11691,34.79659,32.06976,34.77341
1340403,04/18/2020 20:12:00,04/18/2020 20:39:00,04/18/2020 20:39:00,04/18/2020 20:48:00,497,2,04/18/2020 20:12:00,01/01/2001 00:00:00,102,Ended,6,מזדמן דיגיתל FREE,32.08885,34.77788,32.09616,34.79086
1340404,04/18/2020 20:14:00,04/18/2020 20:29:00,04/18/2020 20:29:00,04/18/2020 20:44:00,873,8,04/18/2020 20:14:00,01/01/2001 00:00:00,72,Ended,4,מסלול מזדמן דיגיטל,32.11954,34.80653,32.07995,34.7688
1340405,04/18/2020 20:15:00,04/18/2020 20:24:00,04/18/2020 20:24:00,04/18/2020 20:34:00,601,4,04/18/2020 20:15:00,01/01/2001 00:00:00,159,Ended,8,מתמיד דיגיתל FREE,32.07079,34.78179,32.09349,34.77874
1340406,04/18/2020 20:16:00,04/18/2020 20:20:00,04/18/2020 20:20:00,04/18/2020 20:30:00,599,2,04/18/2020 20:16:00,01/01/2001 00:00:00,166,Ended,1,מסלול מתמיד אוטותל,32.08497,34.77135,32.07044,34.77627
1340408,04/18/2020 20:24:00,04/18/2020 20:30:00,04/18/2020 20:30:00,04/18/2020 20:48:00,1055,4,04/18/2020 20:24:00,01/01/2001 00:00:00,258,Ended,4,מסלול מזדמן דיגיטל,32.08932,34.78651,32.07675,34.77215
1340409,04/18/2020 20:25:00,04/18/2020 20:25:00,04/18/2020 20:25:00,04/18/2020 20:38:00,751,4,04/18/2020 20:25:00,01/01/2001 00:00:00,77,Ended,1,מסלול מתמיד אוטותל,32.05812,34.7808,32.08166,34.77423
1340410,04/18/2020 20:25:00,04/18/2020 20:36:00,04/18/2020 20:36:00,04/18/2020 20:48:00,716,4,04/18/2020 20:25:00,01/01/2001 00:00:00,163,Ended,7,מתמיד FREE,32.06973,34.77337,32.08669,34.79126
1340411,04/18/2020 20:26:00,04/18/2020 20:26:00,04/18/2020 20:26:00,04/18/2020 20:41:00,923,8,04/18/2020 20:26:00,01/01/2001 00:00:00,206,Ended,1,מסלול מתמיד אוטותל,32.10503,34.79055,32.05272,34.7571
1340412,04/18/2020 20:32:00,04/18/2020 20:43:00,04/18/2020 20:43:00,04/18/2020 21:01:00,1083,14,04/18/2020 20:32:00,01/01/2001 00:00:00,268,Ended,4,מסלול מזדמן דיגיטל,32.11403,34.8188,32.04927,34.75125
1340413,04/18/2020 20:40:00,04/18/2020 20:40:00,04/18/2020 20:40:00,04/18/2020 20:47:00,392,2,04/18/2020 20:40:00,01/01/2001 00:00:00,219,Ended,1,מסלול מתמיד אוטותל,32.08297,34.78421,32.06282,34.77608
1340414,04/18/2020 20:47:00,04/18/2020 20:47:00,04/18/2020 20:47:00,04/18/2020 20:53:00,388,2,04/18/2020 20:47:00,01/01/2001 00:00:00,4,Ended,8,מתמיד דיגיתל FREE,32.08223,34.78456,32.07487,34.77343
1340415,04/18/2020 20:52:00,04/18/2020 21:02:00,04/18/2020 21:02:00,04/18/2020 21:47:00,2700,10,04/18/2020 20:52:00,01/01/2001 00:00:00,93,Ended,1,מסלול מתמיד אוטותל,32.06524,34.76979,32.06322,34.76988
1340416,04/18/2020 20:53:00,04/18/2020 20:57:00,04/18/2020 20:57:00,04/18/2020 21:06:00,520,3,04/18/2020 20:53:00,01/01/2001 00:00:00,50,Ended,1,מסלול מתמיד אוטותל,32.08486,34.77367,32.08083,34.78868
1340417,04/18/2020 20:53:00,04/18/2020 21:05:00,04/18/2020 21:05:00,04/18/2020 21:16:00,653,5,04/18/2020 20:53:00,01/01/2001 00:00:00,121,Ended,2,מסלול מתמיד דיגיטל,32.05732,34.76709,32.08962,34.77325
1340418,04/18/2020 20:54:00,04/18/2020 21:05:00,04/18/2020 21:05:00,04/18/2020 21:33:00,1691,6,04/18/2020 20:54:00,01/01/2001 00:00:00,159,Ended,5,מזדמן FREE,32.09351,34.77874,32.06766,34.79787
1340419,04/18/2020 21:01:00,04/18/2020 21:07:00,04/18/2020 21:07:00,04/18/2020 21:22:00,896,7,04/18/2020 21:01:00,01/01/2001 00:00:00,134,Ended,8,מתמיד דיגיתל FREE,32.12259,34.84016,32.1293,34.78903
1340420,04/18/2020 21:03:00,04/18/2020 21:16:00,04/18/2020 21:16:00,04/18/2020 21:21:00,311,1,04/18/2020 21:03:00,01/01/2001 00:00:00,196,Ended,1,מסלול מתמיד אוטותל,32.08006,34.78572,32.09006,34.78311
1340421,04/18/2020 21:08:00,04/18/2020 21:10:00,04/18/2020 21:10:00,04/18/2020 21:13:00,186,1,04/18/2020 21:08:00,01/01/2001 00:00:00,173,Ended,1,מסלול מתמיד אוטותל,32.10464,34.79905,32.10791,34.80274
1340422,04/18/2020 21:10:00,04/18/2020 21:21:00,04/18/2020 21:21:00,04/18/2020 22:02:00,2459,9,04/18/2020 21:10:00,01/01/2001 00:00:00,198,Ended,8,מתמיד דיגיתל FREE,32.05865,34.78826,32.03545,34.75848
1340423,04/18/2020 21:13:00,04/18/2020 21:17:00,04/18/2020 21:17:00,04/18/2020 21:30:00,760,4,04/18/2020 21:13:00,01/01/2001 00:00:00,236,Ended,5,מזדמן FREE,32.04903,34.75588,32.04193,34.77951
1340424,04/18/2020 21:19:00,04/18/2020 21:24:00,04/18/2020 21:24:00,04/18/2020 21:31:00,474,2,04/18/2020 21:19:00,01/01/2001 00:00:00,121,Ended,7,מתמיד FREE,32.08962,34.77325,32.07979,34.77446
1340425,04/18/2020 21:23:00,04/18/2020 21:26:00,04/18/2020 21:26:00,04/18/2020 21:32:00,333,2,04/18/2020 21:23:00,01/01/2001 00:00:00,4,Ended,8,מתמיד דיגיתל FREE,32.07487,34.77338,32.08232,34.78446
1340426,04/18/2020 21:29:00,04/18/2020 21:40:00,04/18/2020 21:40:00,04/18/2020 22:16:00,2155,12,04/18/2020 21:29:00,01/01/2001 00:00:00,222,Ended,4,מסלול מזדמן דיגיטל,32.10009,34.78804,32.0494,34.75977
1340427,04/18/2020 21:37:00,04/18/2020 21:41:00,04/18/2020 21:41:00,04/18/2020 22:03:00,1301,9,04/18/2020 21:37:00,01/01/2001 00:00:00,162,Ended,6,מזדמן דיגיתל FREE,32.10766,34.83758,32.07784,34.77881
1340428,04/18/2020 21:37:00,04/18/2020 21:43:00,04/18/2020 21:43:00,04/18/2020 21:55:00,720,4,04/18/2020 21:37:00,01/01/2001 00:00:00,137,Ended,5,מזדמן FREE,32.05079,34.81369,32.07707,34.79367
1340429,04/18/2020 21:39:00,04/18/2020 21:45:00,04/18/2020 21:45:00,04/18/2020 22:09:00,1439,6,04/18/2020 21:39:00,01/01/2001 00:00:00,128,Ended,1,מסלול מתמיד אוטותל,32.05291,34.75164,32.08669,34.77969
1340430,04/18/2020 21:43:00,04/18/2020 21:43:00,04/18/2020 21:43:00,04/18/2020 22:03:00,1160,7,04/18/2020 21:43:00,01/01/2001 00:00:00,57,Ended,3,מסלול מזדמן,32.11987,34.79551,32.08663,34.77961
1340432,04/18/2020 21:52:00,04/18/2020 21:58:00,04/18/2020 21:58:00,04/18/2020 22:20:00,1299,13,04/18/2020 21:52:00,01/01/2001 00:00:00,209,Ended,2,מסלול מתמיד דיגיטל,32.04881,34.79427,32.04883,34.79429
1340433,04/18/2020 21:53:00,04/18/2020 21:57:00,04/18/2020 21:57:00,04/18/2020 22:28:00,1865,10,04/18/2020 21:53:00,01/01/2001 00:00:00,243,Ended,7,מתמיד FREE,32.12287,34.80105,32.06849,34.78826
1340434,04/18/2020 21:54:00,04/18/2020 21:57:00,04/18/2020 21:57:00,04/18/2020 22:12:00,905,7,04/18/2020 21:54:00,01/01/2001 00:00:00,58,Ended,8,מתמיד דיגיתל FREE,32.12038,34.79278,32.06863,34.77802
1340435,04/18/2020 21:56:00,04/18/2020 22:00:00,04/18/2020 22:00:00,04/18/2020 22:05:00,293,2,04/18/2020 21:56:00,01/01/2001 00:00:00,106,Ended,2,מסלול מתמיד דיגיטל,32.12404,34.79655,32.11212,34.80145
1340436,04/18/2020 21:56:00,04/18/2020 22:15:00,04/18/2020 22:15:00,04/19/2020 00:13:00,7072,30,04/18/2020 21:56:00,01/01/2001 00:00:00,11,Ended,7,מתמיד FREE,32.04757,34.7595,32.0504,34.75696
1340437,04/18/2020 22:02:00,04/18/2020 22:08:00,04/18/2020 22:08:00,04/18/2020 22:33:00,1497,10,04/18/2020 22:02:00,01/01/2001 00:00:00,89,Ended,7,מתמיד FREE,32.11036,34.79647,32.10949,34.79655
1340438,04/18/2020 22:04:00,04/18/2020 22:07:00,04/18/2020 22:07:00,04/18/2020 22:15:00,491,3,04/18/2020 22:04:00,01/01/2001 00:00:00,45,Ended,2,מסלול מתמיד דיגיטל,32.12214,34.818,32.11421,34.80127
1340439,04/18/2020 22:04:00,04/18/2020 22:08:00,04/18/2020 22:08:00,04/18/2020 22:26:00,1040,7,04/18/2020 22:04:00,01/01/2001 00:00:00,96,Ended,4,מסלול מזדמן דיגיטל,32.08492,34.79669,32.12397,34.83663
1340440,04/18/2020 22:07:00,04/18/2020 22:08:00,04/18/2020 22:08:00,04/18/2020 22:25:00,1054,10,04/18/2020 22:07:00,01/01/2001 00:00:00,135,Ended,2,מסלול מתמיד דיגיטל,32.05798,34.77278,32.12041,34.79281
1340441,04/18/2020 22:10:00,04/18/2020 22:15:00,04/18/2020 22:15:00,04/18/2020 22:41:00,1559,3,04/18/2020 22:10:00,01/01/2001 00:00:00,250,Ended,7,מתמיד FREE,32.07666,34.77225,32.08889,34.77783
1340442,04/18/2020 22:14:00,04/18/2020 22:14:00,04/18/2020 22:14:00,04/18/2020 22:19:00,278,1,04/18/2020 22:14:00,01/01/2001 00:00:00,105,Ended,1,מסלול מתמיד אוטותל,32.06703,34.76741,32.06748,34.76892
1340443,04/18/2020 22:16:00,04/18/2020 22:24:00,04/18/2020 22:24:00,04/18/2020 22:29:00,303,1,04/18/2020 22:16:00,01/01/2001 00:00:00,93,Ended,1,מסלול מתמיד אוטותל,32.06325,34.76991,32.05688,34.76097
1340444,04/18/2020 22:18:00,04/18/2020 22:20:00,04/18/2020 22:20:00,04/18/2020 22:26:00,333,2,04/18/2020 22:18:00,01/01/2001 00:00:00,50,Ended,1,מסלול מתמיד אוטותל,32.08084,34.78868,32.08739,34.77299
1340445,04/18/2020 22:19:00,04/18/2020 22:20:00,04/18/2020 22:20:00,04/18/2020 22:40:00,1205,9,04/18/2020 22:19:00,01/01/2001 00:00:00,101,Ended,2,מסלול מתמיד דיגיטל,32.06797,34.80253,32.03652,34.74896
1340446,04/18/2020 22:25:00,04/18/2020 22:37:00,04/18/2020 22:37:00,04/18/2020 22:45:00,467,0,04/18/2020 22:25:00,01/01/2001 00:00:00,228,Ended,4,מסלול מזדמן דיגיטל,32.07423,34.77299,32.0731,34.77171
1340447,04/18/2020 22:25:00,04/18/2020 22:26:00,04/18/2020 22:26:00,04/18/2020 22:32:00,361,2,04/18/2020 22:25:00,01/01/2001 00:00:00,14,Ended,4,מסלול מזדמן דיגיטל,32.08222,34.7714,32.07074,34.78179
1340449,04/18/2020 22:35:00,04/18/2020 22:37:00,04/18/2020 22:37:00,04/18/2020 23:10:00,1978,7,04/18/2020 22:35:00,01/01/2001 00:00:00,92,Ended,7,מתמיד FREE,32.06976,34.77341,32.06973,34.77343
1340450,04/18/2020 22:40:00,04/18/2020 22:40:00,04/18/2020 22:40:00,04/18/2020 22:52:00,691,2,04/18/2020 22:40:00,01/01/2001 00:00:00,128,Ended,1,מסלול מתמיד אוטותל,32.08669,34.77969,32.09505,34.77808
1340451,04/18/2020 22:41:00,04/18/2020 22:44:00,04/18/2020 22:44:00,04/18/2020 22:52:00,459,2,04/18/2020 22:41:00,01/01/2001 00:00:00,172,Ended,7,מתמיד FREE,32.113,34.79869,32.12494,34.80131
1340452,04/18/2020 22:42:00,04/18/2020 22:43:00,04/18/2020 22:43:00,04/18/2020 22:55:00,707,3,04/18/2020 22:42:00,01/01/2001 00:00:00,162,Ended,5,מזדמן FREE,32.07784,34.77881,32.09617,34.79076
1340453,04/18/2020 22:48:00,04/18/2020 22:53:00,04/18/2020 22:53:00,04/18/2020 23:11:00,1068,5,04/18/2020 22:48:00,01/01/2001 00:00:00,93,Ended,6,מזדמן דיגיתל FREE,32.05688,34.76097,32.07253,34.78396
1340454,04/18/2020 22:51:00,04/18/2020 22:51:00,04/18/2020 22:51:00,04/18/2020 23:10:00,1126,8,04/18/2020 22:51:00,01/01/2001 00:00:00,190,Ended,2,מסלול מתמיד דיגיטל,32.12325,34.81645,32.07855,34.79805
1340455,04/18/2020 22:52:00,04/18/2020 22:57:00,04/18/2020 22:57:00,04/18/2020 23:08:00,623,3,04/18/2020 22:52:00,01/01/2001 00:00:00,259,Ended,4,מסלול מזדמן דיגיטל,32.07457,34.79801,32.07544,34.77987
1340456,04/18/2020 22:52:00,04/18/2020 23:06:00,04/18/2020 23:06:00,04/18/2020 23:16:00,631,3,04/18/2020 22:52:00,01/01/2001 00:00:00,234,Ended,7,מתמיד FREE,32.05653,34.79751,32.06169,34.77538
1340457,04/18/2020 23:02:00,04/18/2020 23:07:00,04/18/2020 23:07:00,04/18/2020 23:12:00,321,3,04/18/2020 23:02:00,01/01/2001 00:00:00,55,Ended,6,מזדמן דיגיתל FREE,32.06635,34.78625,32.05058,34.78623
1340458,04/18/2020 23:08:00,04/18/2020 23:15:00,04/18/2020 23:15:00,04/18/2020 23:28:00,786,8,04/18/2020 23:08:00,01/01/2001 00:00:00,206,Ended,1,מסלול מתמיד אוטותל,32.05271,34.7571,32.10494,34.79027
1340460,04/18/2020 23:18:00,04/18/2020 23:24:00,04/18/2020 23:24:00,04/18/2020 23:42:00,1072,11,04/18/2020 23:18:00,01/01/2001 00:00:00,33,Ended,7,מתמיד FREE,32.04428,34.79763,32.11319,34.79598
1340461,04/18/2020 23:24:00,04/18/2020 23:32:00,04/18/2020 23:32:00,04/18/2020 23:38:00,362,2,04/18/2020 23:24:00,01/01/2001 00:00:00,121,Ended,7,מתמיד FREE,32.07966,34.77448,32.06572,34.77693
1340462,04/18/2020 23:30:00,04/18/2020 23:37:00,04/18/2020 23:37:00,04/18/2020 23:45:00,514,2,04/18/2020 23:30:00,01/01/2001 00:00:00,163,Ended,8,מתמיד דיגיתל FREE,32.08669,34.79127,32.0734,34.77832
1340465,04/18/2020 23:34:00,04/18/2020 23:34:00,04/18/2020 23:34:00,04/18/2020 23:41:00,394,2,04/18/2020 23:34:00,01/01/2001 00:00:00,189,Ended,8,מתמיד דיגיתל FREE,32.10792,34.80276,32.11694,34.79925
1340466,04/18/2020 23:48:00,04/18/2020 23:49:00,04/18/2020 23:49:00,04/18/2020 23:56:00,403,3,04/18/2020 23:48:00,01/01/2001 00:00:00,212,Ended,7,מתמיד FREE,32.06569,34.77599,32.07984,34.77449
1340467,04/18/2020 23:53:00,04/18/2020 23:56:00,04/18/2020 23:56:00,04/19/2020 00:11:00,867,7,04/18/2020 23:53:00,01/01/2001 00:00:00,145,Ended,1,מסלול מתמיד אוטותל,32.05733,34.78257,32.09208,34.77302
1340468,04/18/2020 23:57:00,04/19/2020 00:07:00,04/19/2020 00:07:00,04/19/2020 00:24:00,1016,6,04/18/2020 23:57:00,01/01/2001 00:00:00,97,Ended,2,מסלול מתמיד דיגיטל,32.08796,34.79705,32.07025,34.77177
1340469,04/19/2020 00:01:00,04/19/2020 00:07:00,04/19/2020 00:07:00,04/19/2020 00:17:00,602,4,04/19/2020 00:01:00,01/01/2001 00:00:00,137,Ended,5,מזדמן FREE,32.077,34.79363,32.05084,34.81369
1340470,04/19/2020 00:08:00,04/19/2020 00:20:00,04/19/2020 00:20:00,04/19/2020 00:34:00,809,4,04/19/2020 00:08:00,01/01/2001 00:00:00,196,Ended,2,מסלול מתמיד דיגיטל,32.09006,34.78311,32.06978,34.79129
1340472,04/19/2020 00:12:00,04/19/2020 00:16:00,04/19/2020 00:16:00,04/19/2020 00:31:00,936,7,04/19/2020 00:12:00,01/01/2001 00:00:00,219,Ended,1,מסלול מתמיד אוטותל,32.06274,34.77625,32.08085,34.78866
1340473,04/19/2020 00:13:00,04/19/2020 00:13:00,04/19/2020 00:13:00,04/19/2020 00:32:00,1154,6,04/19/2020 00:13:00,01/01/2001 00:00:00,188,Ended,8,מתמיד דיגיתל FREE,32.08167,34.77425,32.11438,34.78819
1340474,04/19/2020 00:19:00,04/19/2020 00:19:00,04/19/2020 00:19:00,04/19/2020 00:39:00,1198,11,04/19/2020 00:19:00,01/01/2001 00:00:00,62,Ended,7,מתמיד FREE,32.10725,34.82092,32.04187,34.77487
1340475,04/19/2020 00:30:00,04/19/2020 00:36:00,04/19/2020 00:36:00,04/19/2020 00:46:00,610,3,04/19/2020 00:30:00,01/01/2001 00:00:00,239,Ended,7,מתמיד FREE,32.05038,34.77912,32.05779,34.7642
1340476,04/19/2020 00:33:00,04/19/2020 00:40:00,04/19/2020 00:40:00,04/19/2020 00:59:00,1171,5,04/19/2020 00:33:00,01/01/2001 00:00:00,258,Ended,7,מתמיד FREE,32.07675,34.77217,32.06303,34.77641
1340477,04/19/2020 00:34:00,04/19/2020 00:38:00,04/19/2020 00:38:00,04/19/2020 00:56:00,1069,8,04/19/2020 00:34:00,01/01/2001 00:00:00,222,Ended,4,מסלול מזדמן דיגיטל,32.0494,34.75977,32.09966,34.7856
1340479,04/19/2020 00:46:00,04/19/2020 00:46:00,04/19/2020 00:46:00,04/19/2020 00:51:00,282,0,04/19/2020 00:46:00,01/01/2001 00:00:00,115,Ended,3,מסלול מזדמן,32.10729,34.80243,32.10793,34.80278
1340480,04/19/2020 00:46:00,04/19/2020 00:53:00,04/19/2020 00:53:00,04/19/2020 01:08:00,911,3,04/19/2020 00:46:00,01/01/2001 00:00:00,82,Ended,7,מתמיד FREE,32.08758,34.79223,32.07045,34.77635
