reservationId,startDate,endDate,tripActualStart,tripActualEnd,tripTimeAmount,tripDistanceUsed,reservationDate,cancellationDate,carId,reservationStatus,pricePlanId,pricePlan,startLatitude,startLongitude,endLatitude,endLongitude
1530063,09/01/2020 09:30:00,09/01/2020 09:43:00,09/01/2020 09:43:00,09/01/2020 10:17:00,2069,4,09/01/2020 09:30:00,01/01/2001 00:00:00,272,Ended,3,מסלול מזדמן,32.07231,34.77437,32.06964,34.77348
1530064,09/01/2020 09:31:00,09/01/2020 09:31:00,09/01/2020 09:31:00,09/01/2020 09:59:00,1669,11,09/01/2020 09:31:00,01/01/2001 00:00:00,67,Ended,7,מתמיד FREE,32.11781,34.83517,32.06699,34.77247
1530065,09/01/2020 09:31:00,09/01/2020 09:40:00,09/01/2020 09:40:00,09/01/2020 10:27:00,2853,11,09/01/2020 09:31:00,01/01/2001 00:00:00,50,Ended,7,מתמיד FREE,32.11533,34.83102,32.08841,34.7714
1530066,09/01/2020 09:31:00,09/01/2020 09:39:00,09/01/2020 09:39:00,09/01/2020 10:02:00,1371,4,09/01/2020 09:31:00,01/01/2001 00:00:00,143,Ended,2,מסלול מתמיד דיגיטל,32.08817,34.7946,32.07365,34.76975
1530067,09/01/2020 09:32:00,09/01/2020 09:37:00,09/01/2020 09:37:00,09/01/2020 09:48:00,649,0,09/01/2020 09:32:00,01/01/2001 00:00:00,60,Ended,0,מסלול אוטותל המקורי,32.05205,34.79757,32.05207,34.79758
1530068,09/01/2020 09:33:00,09/01/2020 09:33:00,09/01/2020 09:33:00,09/01/2020 11:16:00,6176,25,09/01/2020 09:33:00,01/01/2001 00:00:00,11,Ended,8,מתמיד דיגיתל FREE,32.08849,34.78858,32.07679,34.77834
1530069,09/01/2020 09:33:00,09/01/2020 09:38:00,09/01/2020 09:38:00,09/01/2020 11:11:00,5552,31,09/01/2020 09:33:00,01/01/2001 00:00:00,264,Ended,3,מסלול מזדמן,32.07611,34.77638,32.07734,34.76987
1530070,09/01/2020 09:33:00,09/01/2020 09:47:00,09/01/2020 09:47:00,09/01/2020 10:10:00,1371,7,09/01/2020 09:33:00,01/01/2001 00:00:00,59,Ended,8,מתמיד דיגיתל FREE,32.10736,34.80101,32.0726,34.78397
1530071,09/01/2020 09:34:00,09/01/2020 09:36:00,09/01/2020 09:36:00,09/01/2020 09:53:00,1024,6,09/01/2020 09:34:00,01/01/2001 00:00:00,145,Ended,1,מסלול מתמיד אוטותל,32.09851,34.78841,32.06992,34.76634
1530072,09/01/2020 09:34:00,09/01/2020 09:35:00,09/01/2020 09:35:00,09/01/2020 10:11:00,2189,12,09/01/2020 09:34:00,01/01/2001 00:00:00,84,Ended,1,מסלול מתמיד אוטותל,32.04095,34.77098,32.11461,34.80128
1530073,09/01/2020 09:37:00,09/01/2020 09:51:00,09/01/2020 09:51:00,09/01/2020 09:59:00,502,3,09/01/2020 09:37:00,01/01/2001 00:00:00,190,Ended,1,מסלול מתמיד אוטותל,32.11706,34.80131,32.0988,34.77808
1530074,09/01/2020 09:38:00,09/01/2020 09:42:00,09/01/2020 09:42:00,09/01/2020 09:44:00,120,0,09/01/2020 09:38:00,01/01/2001 00:00:00,1,Ended,2,מסלול מתמיד דיגיטל,32.05836,34.7687,32.05871,34.76878
1530075,09/01/2020 09:39:00,09/01/2020 09:39:00,09/01/2020 09:39:00,09/01/2020 09:46:00,405,2,09/01/2020 09:39:00,01/01/2001 00:00:00,46,Ended,8,מתמיד דיגיתל FREE,32.10861,34.83624,32.12074,34.8407
1530077,09/01/2020 09:41:00,09/01/2020 09:49:00,09/01/2020 09:49:00,09/01/2020 09:56:00,455,1,09/01/2020 09:41:00,01/01/2001 00:00:00,263,Ended,8,מתמיד דיגיתל FREE,32.1186,34.80433,32.12115,34.79562
1530078,09/01/2020 09:42:00,09/01/2020 09:48:00,09/01/2020 09:48:00,09/01/2020 10:14:00,1564,5,09/01/2020 09:42:00,01/01/2001 00:00:00,210,Ended,8,מתמיד דיגיתל FREE,32.07082,34.78177,32.05023,34.752
1530079,09/01/2020 09:42:00,09/01/2020 09:44:00,09/01/2020 09:44:00,09/01/2020 10:02:00,1101,3,09/01/2020 09:42:00,01/01/2001 00:00:00,248,Ended,2,מסלול מתמיד דיגיטל,32.06951,34.79517,32.06576,34.77594
1530080,09/01/2020 09:43:00,09/01/2020 09:43:00,09/01/2020 09:43:00,09/01/2020 09:59:00,972,4,09/01/2020 09:43:00,01/01/2001 00:00:00,150,Ended,6,מזדמן דיגיתל FREE,32.10789,34.80276,32.08085,34.78868
1530081,09/01/2020 09:44:00,09/01/2020 09:51:00,09/01/2020 09:51:00,09/01/2020 10:21:00,1788,5,09/01/2020 09:44:00,01/01/2001 00:00:00,229,Ended,7,מתמיד FREE,32.07807,34.79138,32.05867,34.78233
1530082,09/01/2020 09:44:00,09/01/2020 09:44:00,09/01/2020 09:44:00,09/01/2020 09:47:00,182,0,09/01/2020 09:44:00,01/01/2001 00:00:00,253,Ended,1,מסלול מתמיד אוטותל,32.08006,34.78576,32.07932,34.7885
1530083,09/01/2020 09:45:00,09/01/2020 09:45:00,09/01/2020 09:45:00,09/01/2020 11:07:00,4940,4,09/01/2020 09:45:00,01/01/2001 00:00:00,1,Ended,7,מתמיד FREE,32.05871,34.76875,32.03766,34.75335
1530084,09/01/2020 09:46:00,09/01/2020 09:52:00,09/01/2020 09:52:00,09/01/2020 10:03:00,697,3,09/01/2020 09:46:00,01/01/2001 00:00:00,142,Ended,1,מסלול מתמיד אוטותל,32.11877,34.81873,32.11146,34.84069
1530085,09/01/2020 09:47:00,09/01/2020 09:47:00,09/01/2020 09:47:00,09/01/2020 09:59:00,715,2,09/01/2020 09:47:00,01/01/2001 00:00:00,134,Ended,7,מתמיד FREE,32.1187,34.81866,32.10799,34.81787
1530086,09/01/2020 09:47:00,09/01/2020 09:52:00,09/01/2020 09:52:00,09/01/2020 13:46:00,14030,52,09/01/2020 09:47:00,01/01/2001 00:00:00,251,Ended,10,עסקי עד 8 נהגים,32.05879,34.77855,32.05858,34.77832
1530087,09/01/2020 09:48:00,09/01/2020 09:57:00,09/01/2020 09:57:00,09/01/2020 10:13:00,969,4,09/01/2020 09:48:00,01/01/2001 00:00:00,78,Ended,1,מסלול מתמיד אוטותל,32.09025,34.77779,32.06162,34.76703
1530088,09/01/2020 09:48:00,09/01/2020 09:57:00,09/01/2020 09:57:00,09/01/2020 10:08:00,672,3,09/01/2020 09:48:00,01/01/2001 00:00:00,86,Ended,7,מתמיד FREE,32.05532,34.77765,32.06843,34.7883
1530090,09/01/2020 09:49:00,09/01/2020 09:54:00,09/01/2020 09:54:00,09/01/2020 10:21:00,1663,12,09/01/2020 09:49:00,01/01/2001 00:00:00,183,Ended,7,מתמיד FREE,32.07616,34.7764,32.14223,34.79904
1530091,09/01/2020 09:49:00,09/01/2020 09:51:00,09/01/2020 09:51:00,09/01/2020 10:01:00,571,3,09/01/2020 09:49:00,01/01/2001 00:00:00,192,Ended,1,מסלול מתמיד אוטותל,32.12739,34.80142,32.11524,34.79259
1530093,09/01/2020 09:49:00,09/01/2020 09:54:00,09/01/2020 09:54:00,09/01/2020 10:01:00,397,0,09/01/2020 09:49:00,01/01/2001 00:00:00,156,Ended,0,מסלול אוטותל המקורי,32.0509,34.79342,32.05088,34.7934
1530095,09/01/2020 09:51:00,09/01/2020 09:51:00,09/01/2020 09:51:00,09/01/2020 09:57:00,371,1,09/01/2020 09:51:00,01/01/2001 00:00:00,17,Ended,10,עסקי עד 8 נהגים,32.05151,34.78678,32.0587,34.77828
1530096,09/01/2020 09:51:00,09/01/2020 09:52:00,09/01/2020 09:52:00,09/01/2020 09:59:00,441,0,09/01/2020 09:51:00,01/01/2001 00:00:00,250,Ended,0,מסלול אוטותל המקורי,32.14215,34.79899,32.14217,34.79898
1530097,09/01/2020 09:52:00,09/01/2020 09:57:00,09/01/2020 09:57:00,09/01/2020 10:14:00,1075,4,09/01/2020 09:52:00,01/01/2001 00:00:00,4,Ended,2,מסלול מתמיד דיגיטל,32.04305,34.74982,32.0554,34.76786
1530098,09/01/2020 09:53:00,09/01/2020 09:56:00,09/01/2020 09:56:00,09/01/2020 10:12:00,977,6,09/01/2020 09:53:00,01/01/2001 00:00:00,214,Ended,8,מתמיד דיגיתל FREE,32.1199,34.82109,32.09657,34.77388
1530099,09/01/2020 09:53:00,09/01/2020 09:59:00,09/01/2020 09:59:00,09/01/2020 10:20:00,1269,5,09/01/2020 09:53:00,01/01/2001 00:00:00,135,Ended,8,מתמיד דיגיתל FREE,32.06734,34.76914,32.07469,34.79807
1530100,09/01/2020 09:54:00,09/01/2020 10:01:00,09/01/2020 10:01:00,09/01/2020 10:24:00,1400,4,09/01/2020 09:54:00,01/01/2001 00:00:00,271,Ended,7,מתמיד FREE,32.06973,34.77342,32.05543,34.76846
1530101,09/01/2020 09:55:00,09/01/2020 10:02:00,09/01/2020 10:02:00,09/01/2020 10:35:00,1988,11,09/01/2020 09:55:00,01/01/2001 00:00:00,181,Ended,1,מסלול מתמיד אוטותל,32.12753,34.83165,32.06575,34.77697
1530102,09/01/2020 09:56:00,09/01/2020 09:56:00,09/01/2020 09:56:00,09/01/2020 10:11:00,935,4,09/01/2020 09:56:00,01/01/2001 00:00:00,57,Ended,2,מסלול מתמיד דיגיטל,32.11193,34.80166,32.12693,34.82122
1530104,09/01/2020 09:59:00,09/01/2020 10:09:00,09/01/2020 10:09:00,09/01/2020 10:41:00,1875,9,09/01/2020 09:59:00,01/01/2001 00:00:00,92,Ended,8,מתמיד דיגיתל FREE,32.1187,34.82489,32.07671,34.77219
1530105,09/01/2020 09:59:00,09/01/2020 09:59:00,09/01/2020 09:59:00,09/01/2020 10:27:00,1682,7,09/01/2020 09:59:00,01/01/2001 00:00:00,146,Ended,7,מתמיד FREE,32.10798,34.81793,32.1126,34.82866
1530106,09/01/2020 09:59:00,09/01/2020 10:07:00,09/01/2020 10:07:00,09/01/2020 10:23:00,938,4,09/01/2020 09:59:00,01/01/2001 00:00:00,176,Ended,8,מתמיד דיגיתל FREE,32.07748,34.79862,32.09346,34.77872
1530107,09/01/2020 09:59:00,09/01/2020 10:04:00,09/01/2020 10:04:00,09/01/2020 10:18:00,795,3,09/01/2020 09:59:00,01/01/2001 00:00:00,67,Ended,6,מזדמן דיגיתל FREE,32.06699,34.77248,32.04928,34.78685
1530108,09/01/2020 10:00:00,09/01/2020 10:04:00,09/01/2020 10:04:00,09/01/2020 10:20:00,966,4,09/01/2020 10:00:00,01/01/2001 00:00:00,118,Ended,8,מתמיד דיגיתל FREE,32.04673,34.7786,32.04917,34.80413
1530109,09/01/2020 10:00:00,09/01/2020 10:04:00,09/01/2020 10:04:00,09/01/2020 10:12:00,469,0,09/01/2020 10:00:00,01/01/2001 00:00:00,31,Ended,0,מסלול אוטותל המקורי,32.14284,34.79383,32.14288,34.79379
1530110,09/01/2020 10:01:00,09/01/2020 10:06:00,09/01/2020 10:06:00,09/01/2020 10:22:00,965,4,09/01/2020 10:01:00,01/01/2001 00:00:00,172,Ended,3,מסלול מזדמן,32.09253,34.7867,32.11319,34.80754
1530113,09/01/2020 10:02:00,09/01/2020 10:12:00,09/01/2020 10:12:00,09/01/2020 10:22:00,591,2,09/01/2020 10:02:00,01/01/2001 00:00:00,179,Ended,8,מתמיד דיגיתל FREE,32.08682,34.78824,32.0736,34.78423
1530114,09/01/2020 10:02:00,09/01/2020 10:07:00,09/01/2020 10:07:00,09/01/2020 10:35:00,1703,3,09/01/2020 10:02:00,01/01/2001 00:00:00,262,Ended,7,מתמיד FREE,32.09509,34.778,32.09507,34.79227
1530115,09/01/2020 10:03:00,09/01/2020 10:09:00,09/01/2020 10:09:00,09/01/2020 10:14:00,303,0,09/01/2020 10:03:00,01/01/2001 00:00:00,209,Ended,0,מסלול אוטותל המקורי,32.05092,34.78988,32.05097,34.78989
1530116,09/01/2020 10:05:00,09/01/2020 10:05:00,09/01/2020 10:05:00,09/01/2020 10:22:00,996,3,09/01/2020 10:05:00,01/01/2001 00:00:00,45,Ended,6,מזדמן דיגיתל FREE,32.06248,34.7907,32.06169,34.76703
1530117,09/01/2020 10:05:00,09/01/2020 10:09:00,09/01/2020 10:09:00,09/01/2020 10:24:00,914,6,09/01/2020 10:05:00,01/01/2001 00:00:00,98,Ended,3,מסלול מזדמן,32.08492,34.79669,32.06073,34.79713
1530118,09/01/2020 10:07:00,09/01/2020 10:10:00,09/01/2020 10:10:00,09/01/2020 10:34:00,1465,5,09/01/2020 10:07:00,01/01/2001 00:00:00,66,Ended,7,מתמיד FREE,32.04919,34.80613,32.05493,34.76058
1530120,09/01/2020 10:08:00,09/01/2020 10:16:00,09/01/2020 10:16:00,09/01/2020 10:28:00,748,1,09/01/2020 10:08:00,01/01/2001 00:00:00,88,Ended,8,מתמיד דיגיתל FREE,32.09743,34.79656,32.09239,34.79393
1530121,09/01/2020 10:09:00,09/01/2020 10:11:00,09/01/2020 10:11:00,09/01/2020 10:29:00,1108,6,09/01/2020 10:09:00,01/01/2001 00:00:00,105,Ended,1,מסלול מתמיד אוטותל,32.10775,34.83755,32.11303,34.79865
1530122,09/01/2020 10:09:00,09/01/2020 10:12:00,09/01/2020 10:12:00,09/01/2020 10:38:00,1558,8,09/01/2020 10:09:00,01/01/2001 00:00:00,144,Ended,8,מתמיד דיגיתל FREE,32.08152,34.7763,32.12383,34.81289
1530123,09/01/2020 10:09:00,09/01/2020 10:12:00,09/01/2020 10:12:00,09/01/2020 12:09:00,7023,30,09/01/2020 10:09:00,01/01/2001 00:00:00,109,Ended,0,מסלול אוטותל המקורי,32.0477,34.7813,32.14325,34.79233
1530124,09/01/2020 10:10:00,09/01/2020 10:11:00,09/01/2020 10:11:00,09/01/2020 10:27:00,1017,3,09/01/2020 10:10:00,01/01/2001 00:00:00,152,Ended,2,מסלול מתמיד דיגיטל,32.06993,34.76374,32.0708,34.78187
1530125,09/01/2020 10:10:00,09/01/2020 10:18:00,09/01/2020 10:18:00,09/01/2020 10:42:00,1439,5,09/01/2020 10:10:00,01/01/2001 00:00:00,199,Ended,3,מסלול מזדמן,32.07734,34.76654,32.08489,34.79669
1530127,09/01/2020 10:11:00,09/01/2020 10:17:00,09/01/2020 10:17:00,09/01/2020 10:30:00,797,2,09/01/2020 10:11:00,01/01/2001 00:00:00,224,Ended,2,מסלול מתמיד דיגיטל,32.06681,34.7821,32.06203,34.76488
1530129,09/01/2020 10:11:00,09/01/2020 10:23:00,09/01/2020 10:23:00,09/01/2020 10:32:00,564,2,09/01/2020 10:11:00,01/01/2001 00:00:00,259,Ended,8,מתמיד דיגיתל FREE,32.08673,34.79129,32.08825,34.77522
1530130,09/01/2020 10:12:00,09/01/2020 10:14:00,09/01/2020 10:14:00,09/01/2020 10:18:00,207,1,09/01/2020 10:12:00,01/01/2001 00:00:00,80,Ended,1,מסלול מתמיד אוטותל,32.11597,34.79628,32.11145,34.80166
1530131,09/01/2020 10:12:00,09/01/2020 10:14:00,09/01/2020 10:14:00,09/01/2020 12:08:00,6873,6,09/01/2020 10:12:00,01/01/2001 00:00:00,51,Ended,1,מסלול מתמיד אוטותל,32.12391,34.79744,32.12736,34.80398
1530133,09/01/2020 10:13:00,09/01/2020 10:23:00,09/01/2020 10:23:00,09/01/2020 10:40:00,979,4,09/01/2020 10:13:00,01/01/2001 00:00:00,145,Ended,7,מתמיד FREE,32.06992,34.76634,32.0489,34.75251
1530134,09/01/2020 10:13:00,09/01/2020 10:15:00,09/01/2020 10:15:00,09/01/2020 10:25:00,622,0,09/01/2020 10:13:00,01/01/2001 00:00:00,165,Ended,0,מסלול אוטותל המקורי,32.1433,34.79235,32.14328,34.79233
1530136,09/01/2020 10:14:00,09/01/2020 10:23:00,09/01/2020 10:23:00,09/01/2020 10:52:00,1723,4,09/01/2020 10:14:00,01/01/2001 00:00:00,244,Ended,1,מסלול מתמיד אוטותל,32.07543,34.77983,32.05729,34.76706
1530137,09/01/2020 10:15:00,09/01/2020 10:24:00,09/01/2020 10:24:00,09/01/2020 10:46:00,1349,4,09/01/2020 10:15:00,01/01/2001 00:00:00,4,Ended,2,מסלול מתמיד דיגיטל,32.0554,34.76787,32.08051,34.76842
1530138,09/01/2020 10:16:00,09/01/2020 10:16:00,09/01/2020 10:16:00,09/01/2020 10:31:00,878,4,09/01/2020 10:16:00,01/01/2001 00:00:00,63,Ended,2,מסלול מתמיד דיגיטל,32.07895,34.77872,32.06207,34.76487
1530139,09/01/2020 10:16:00,09/01/2020 10:21:00,09/01/2020 10:21:00,09/01/2020 10:32:00,646,2,09/01/2020 10:16:00,01/01/2001 00:00:00,59,Ended,7,מתמיד FREE,32.07259,34.784,32.06796,34.80252
1530140,09/01/2020 10:17:00,09/01/2020 10:17:00,09/01/2020 10:17:00,09/01/2020 10:28:00,661,3,09/01/2020 10:17:00,01/01/2001 00:00:00,100,Ended,8,מתמיד דיגיתל FREE,32.04197,34.77613,32.04563,34.79361
1530142,09/01/2020 10:18:00,09/01/2020 10:25:00,09/01/2020 10:25:00,09/01/2020 10:33:00,486,0,09/01/2020 10:18:00,01/01/2001 00:00:00,148,Ended,0,מסלול אוטותל המקורי,32.04791,34.78307,32.04789,34.78307
1530143,09/01/2020 10:18:00,09/01/2020 10:27:00,09/01/2020 10:27:00,09/01/2020 10:34:00,381,2,09/01/2020 10:18:00,01/01/2001 00:00:00,85,Ended,7,מתמיד FREE,32.11148,34.80167,32.10789,34.80279
1530144,09/01/2020 10:20:00,09/01/2020 10:32:00,09/01/2020 10:32:00,09/01/2020 10:51:00,1141,10,09/01/2020 10:20:00,01/01/2001 00:00:00,256,Ended,5,מזדמן FREE,32.11458,34.78701,32.05331,34.78097
1530145,09/01/2020 10:20:00,09/01/2020 10:20:00,09/01/2020 10:20:00,09/01/2020 10:27:00,426,2,09/01/2020 10:20:00,01/01/2001 00:00:00,80,Ended,1,מסלול מתמיד אוטותל,32.11879,34.79739,32.11144,34.80166
1530146,09/01/2020 10:21:00,09/01/2020 10:25:00,09/01/2020 10:25:00,09/01/2020 10:46:00,1258,4,09/01/2020 10:21:00,01/01/2001 00:00:00,216,Ended,1,מסלול מתמיד אוטותל,32.07529,34.78013,32.05083,34.77183
1530147,09/01/2020 10:21:00,09/01/2020 10:27:00,09/01/2020 10:27:00,09/01/2020 10:36:00,589,3,09/01/2020 10:21:00,01/01/2001 00:00:00,210,Ended,7,מתמיד FREE,32.05021,34.75201,32.05096,34.77183
1530148,09/01/2020 10:22:00,09/01/2020 10:27:00,09/01/2020 10:27:00,09/01/2020 10:54:00,1652,7,09/01/2020 10:22:00,01/01/2001 00:00:00,212,Ended,1,מסלול מתמיד אוטותל,32.07229,34.77439,32.11761,34.7971
1530149,09/01/2020 10:23:00,09/01/2020 10:27:00,09/01/2020 10:27:00,09/01/2020 11:01:00,2042,4,09/01/2020 10:23:00,01/01/2001 00:00:00,135,Ended,6,מזדמן דיגיתל FREE,32.07468,34.79807,32.0647,34.77347
1530151,09/01/2020 10:26:00,09/01/2020 10:31:00,09/01/2020 10:31:00,09/01/2020 10:43:00,692,5,09/01/2020 10:26:00,01/01/2001 00:00:00,263,Ended,5,מזדמן FREE,32.12115,34.79561,32.07831,34.79236
1530152,09/01/2020 10:26:00,09/01/2020 10:40:00,09/01/2020 10:40:00,09/01/2020 10:53:00,810,6,09/01/2020 10:26:00,01/01/2001 00:00:00,201,Ended,7,מתמיד FREE,32.12012,34.82308,32.09653,34.77388
1530154,09/01/2020 10:27:00,09/01/2020 10:36:00,09/01/2020 10:36:00,09/01/2020 11:03:00,1636,15,09/01/2020 10:27:00,01/01/2001 00:00:00,192,Ended,3,מסלול מזדמן,32.11524,34.79259,32.04092,34.77524
1530155,09/01/2020 10:28:00,09/01/2020 10:29:00,09/01/2020 10:29:00,09/01/2020 10:38:00,525,0,09/01/2020 10:28:00,01/01/2001 00:00:00,175,Ended,0,מסלול אוטותל המקורי,32.14012,34.79188,32.14009,34.79188
1530157,09/01/2020 10:28:00,09/01/2020 10:30:00,09/01/2020 10:30:00,09/01/2020 10:49:00,1162,6,09/01/2020 10:28:00,01/01/2001 00:00:00,155,Ended,6,מזדמן דיגיתל FREE,32.12434,34.80288,32.12432,34.80287
1530158,09/01/2020 10:28:00,09/01/2020 10:36:00,09/01/2020 10:36:00,09/01/2020 10:48:00,688,4,09/01/2020 10:28:00,01/01/2001 00:00:00,93,Ended,8,מתמיד דיגיתל FREE,32.11723,34.80134,32.11873,34.80437
1530159,09/01/2020 10:29:00,09/01/2020 10:29:00,09/01/2020 10:29:00,09/01/2020 10:44:00,855,2,09/01/2020 10:29:00,01/01/2001 00:00:00,221,Ended,8,מתמיד דיגיתל FREE,32.12429,34.80279,32.12017,34.82116
1530160,09/01/2020 10:31:00,09/01/2020 10:31:00,09/01/2020 10:31:00,09/01/2020 10:58:00,1630,10,09/01/2020 10:31:00,01/01/2001 00:00:00,237,Ended,7,מתמיד FREE,32.10964,34.84071,32.07168,34.76761
1530161,09/01/2020 10:31:00,09/01/2020 10:37:00,09/01/2020 10:37:00,09/01/2020 10:44:00,425,1,09/01/2020 10:31:00,01/01/2001 00:00:00,27,Ended,2,מסלול מתמיד דיגיטל,32.10765,34.83753,32.11115,34.83498
1530162,09/01/2020 10:31:00,09/01/2020 10:31:00,09/01/2020 10:31:00,09/01/2020 10:57:00,1558,8,09/01/2020 10:31:00,01/01/2001 00:00:00,82,Ended,7,מתמיד FREE,32.11326,34.82973,32.10915,34.83511
1530163,09/01/2020 10:32:00,09/01/2020 10:36:00,09/01/2020 10:36:00,09/01/2020 11:01:00,1482,4,09/01/2020 10:32:00,01/01/2001 00:00:00,129,Ended,7,מתמיד FREE,32.08492,34.79661,32.08736,34.77298
1530164,09/01/2020 10:32:00,09/01/2020 10:56:00,09/01/2020 10:56:00,09/01/2020 11:11:00,918,4,09/01/2020 10:32:00,01/01/2001 00:00:00,146,Ended,1,מסלול מתמיד אוטותל,32.1126,34.82866,32.11482,34.82859
1530165,09/01/2020 10:32:00,09/01/2020 10:32:00,09/01/2020 10:32:00,09/01/2020 11:13:00,2414,15,09/01/2020 10:32:00,01/01/2001 00:00:00,218,Ended,8,מתמיד דיגיתל FREE,32.10705,34.80103,32.04963,34.76597
1530166,09/01/2020 10:33:00,09/01/2020 10:39:00,09/01/2020 10:39:00,09/01/2020 11:08:00,1720,7,09/01/2020 10:33:00,01/01/2001 00:00:00,272,Ended,8,מתמיד דיגיתל FREE,32.06964,34.77348,32.11447,34.79038
1530167,09/01/2020 10:33:00,09/01/2020 10:35:00,09/01/2020 10:35:00,09/01/2020 11:01:00,1564,7,09/01/2020 10:33:00,01/01/2001 00:00:00,108,Ended,8,מתמיד דיגיתל FREE,32.04813,34.81103,32.0822,34.78175
1530169,09/01/2020 10:34:00,09/01/2020 10:49:00,09/01/2020 10:49:00,09/01/2020 11:06:00,1020,4,09/01/2020 10:34:00,01/01/2001 00:00:00,266,Ended,1,מסלול מתמיד אוטותל,32.12212,34.81799,32.12354,34.78881
1530170,09/01/2020 10:34:00,09/01/2020 10:38:00,09/01/2020 10:38:00,09/01/2020 10:55:00,977,2,09/01/2020 10:34:00,01/01/2001 00:00:00,271,Ended,7,מתמיד FREE,32.05544,34.76846,32.06826,34.77434
1530171,09/01/2020 10:34:00,09/01/2020 10:34:00,09/01/2020 10:34:00,09/01/2020 11:05:00,1821,9,09/01/2020 10:34:00,01/01/2001 00:00:00,121,Ended,2,מסלול מתמיד דיגיטל,32.11011,34.79044,32.06474,34.79575
1530172,09/01/2020 10:34:00,09/01/2020 10:35:00,09/01/2020 10:35:00,09/01/2020 10:43:00,513,0,09/01/2020 10:34:00,01/01/2001 00:00:00,119,Ended,0,מסלול אוטותל המקורי,32.04787,34.78313,32.04784,34.78308
1530173,09/01/2020 10:35:00,09/01/2020 10:44:00,09/01/2020 10:44:00,09/01/2020 10:58:00,873,5,09/01/2020 10:35:00,01/01/2001 00:00:00,233,Ended,2,מסלול מתמיד דיגיטל,32.11515,34.83521,32.10793,34.80277
1530174,09/01/2020 10:36:00,09/01/2020 10:43:00,09/01/2020 10:43:00,09/01/2020 10:57:00,887,3,09/01/2020 10:36:00,01/01/2001 00:00:00,190,Ended,8,מתמיד דיגיתל FREE,32.0988,34.77807,32.08681,34.78827
1530175,09/01/2020 10:36:00,09/01/2020 10:42:00,09/01/2020 10:42:00,09/01/2020 11:04:00,1334,7,09/01/2020 10:36:00,01/01/2001 00:00:00,231,Ended,4,מסלול מזדמן דיגיטל,32.11525,34.80141,32.12393,34.79257
1530176,09/01/2020 10:36:00,09/01/2020 10:44:00,09/01/2020 10:44:00,09/01/2020 11:02:00,1084,3,09/01/2020 10:36:00,01/01/2001 00:00:00,84,Ended,1,מסלול מתמיד אוטותל,32.1146,34.80128,32.1173,34.79967
1530177,09/01/2020 10:37:00,09/01/2020 10:43:00,09/01/2020 10:43:00,09/01/2020 11:12:00,1720,11,09/01/2020 10:37:00,01/01/2001 00:00:00,36,Ended,7,מתמיד FREE,32.06579,34.77597,32.12749,34.79841
1530178,09/01/2020 10:39:00,09/01/2020 10:44:00,09/01/2020 10:44:00,09/01/2020 10:52:00,470,0,09/01/2020 10:39:00,01/01/2001 00:00:00,120,Ended,0,מסלול אוטותל המקורי,32.13815,34.79375,32.13811,34.79379
1530180,09/01/2020 10:40:00,09/01/2020 10:42:00,09/01/2020 10:42:00,09/01/2020 12:45:00,7412,10,09/01/2020 10:40:00,01/01/2001 00:00:00,55,Ended,7,מתמיד FREE,32.03019,34.74849,32.03541,34.75847
1530181,09/01/2020 10:41:00,09/01/2020 10:41:00,09/01/2020 10:41:00,09/01/2020 11:52:00,4248,10,09/01/2020 10:41:00,01/01/2001 00:00:00,89,Ended,4,מסלול מזדמן דיגיטל,32.0885,34.79693,32.0962,34.79839
1530184,09/01/2020 10:43:00,09/01/2020 10:43:00,09/01/2020 10:43:00,09/01/2020 10:55:00,753,5,09/01/2020 10:43:00,01/01/2001 00:00:00,98,Ended,3,מסלול מזדמן,32.06072,34.79713,32.08494,34.79668
1530185,09/01/2020 10:43:00,09/01/2020 10:43:00,09/01/2020 10:43:00,09/01/2020 11:05:00,1351,10,09/01/2020 10:43:00,01/01/2001 00:00:00,37,Ended,6,מזדמן דיגיתל FREE,32.07477,34.77343,32.11377,34.83021
1530186,09/01/2020 10:43:00,09/01/2020 10:47:00,09/01/2020 10:47:00,09/01/2020 11:19:00,1869,7,09/01/2020 10:43:00,01/01/2001 00:00:00,210,Ended,2,מסלול מתמיד דיגיטל,32.05096,34.77183,32.05511,34.75816
1530187,09/01/2020 10:44:00,09/01/2020 10:52:00,09/01/2020 10:52:00,09/01/2020 11:09:00,1020,3,09/01/2020 10:44:00,01/01/2001 00:00:00,164,Ended,6,מזדמן דיגיתל FREE,32.07634,34.77153,32.08336,34.79187
1530189,09/01/2020 10:45:00,09/01/2020 10:46:00,09/01/2020 10:46:00,09/01/2020 11:05:00,1160,4,09/01/2020 10:45:00,01/01/2001 00:00:00,225,Ended,1,מסלול מתמיד אוטותל,32.04823,34.78122,32.05979,34.8103
1530190,09/01/2020 10:46:00,09/01/2020 10:53:00,09/01/2020 10:53:00,09/01/2020 11:59:00,3994,2,09/01/2020 10:46:00,01/01/2001 00:00:00,248,Ended,7,מתמיד FREE,32.06577,34.77594,32.06895,34.78228
1530191,09/01/2020 10:47:00,09/01/2020 10:51:00,09/01/2020 10:51:00,09/01/2020 11:10:00,1133,4,09/01/2020 10:47:00,01/01/2001 00:00:00,156,Ended,7,מתמיד FREE,32.05088,34.79341,32.06382,34.79551
